transaction_id,city,transaction_date,card_type,exp_type,gender,amount
21219,Chennai,01-07-2014,Silver,Food,M,26492.00
21220,Jaipur,01-02-2014,Platinum,Entertainment,M,279553.00
21221,Kolkata,29-10-2014,Platinum,Bills,M,247303.00
21222,Hyderabad,29-09-2014,Signature,Entertainment,F,23830.00
21223,Jaipur,17-05-2014,Silver,Food,F,298215.00
21224,Surat,15-04-2014,Platinum,Bills,F,54000.00
21225,Pune,04-01-2014,Silver,Fuel,F,9988.00
21226,Pune,08-08-2014,Signature,Entertainment,F,111931.00
21227,Chennai,06-02-2014,Silver,Fuel,F,276966.00
21228,Kolkata,10-11-2014,Silver,Grocery,M,249549.00
21229,Kolkata,14-02-2014,Gold,Bills,M,78999.00
21230,Kolkata,12-02-2014,Platinum,Entertainment,M,203572.00
21231,Jaipur,11-06-2014,Silver,Food,F,47409.00
21232,Kanpur,23-11-2013,Signature,Food,F,27841.00
21233,Chennai,27-04-2015,Signature,Grocery,F,244900.00
21234,Jaipur,04-07-2014,Gold,Grocery,F,160589.00
21235,Pune,26-02-2015,Platinum,Grocery,F,241982.00
21236,Chennai,15-05-2014,Platinum,Bills,F,167151.00
21237,Kolkata,02-04-2015,Silver,Fuel,M,111001.00
21238,Chennai,03-05-2015,Platinum,Bills,F,117496.00
21239,Jaipur,21-01-2015,Gold,Food,M,25755.00
21240,Chennai,14-12-2013,Silver,Bills,F,281685.00
21241,Hyderabad,05-07-2014,Platinum,Grocery,M,256084.00
21242,Hyderabad,31-08-2014,Silver,Entertainment,M,248630.00
21243,Chennai,23-10-2014,Silver,Grocery,F,128235.00
21244,Pune,30-01-2015,Signature,Bills,M,166968.00
21245,Pune,19-08-2014,Platinum,Fuel,M,138290.00
21246,Kanpur,27-10-2013,Signature,Food,M,186965.00
21247,Lucknow,21-07-2014,Signature,Entertainment,F,270791.00
21248,Chennai,27-07-2014,Signature,Bills,F,140965.00
21249,Jaipur,30-10-2013,Signature,Bills,M,289229.00
21250,Jaipur,06-10-2013,Signature,Bills,F,63141.00
21251,Lucknow,10-11-2014,Silver,Food,F,86245.00
21252,Kanpur,12-11-2013,Silver,Bills,F,112602.00
21253,Kolkata,30-03-2014,Platinum,Entertainment,M,143794.00
21254,Kanpur,26-10-2014,Silver,Entertainment,M,93138.00
21255,Hyderabad,20-05-2014,Silver,Food,F,197714.00
21256,Pune,12-02-2014,Signature,Grocery,M,188347.00
21257,Kanpur,30-10-2013,Silver,Grocery,M,169775.00
21258,Surat,05-09-2014,Signature,Bills,F,180464.00
21259,Lucknow,04-06-2014,Signature,Fuel,M,83868.00
21260,Kanpur,05-03-2015,Silver,Food,F,63252.00
21261,Kanpur,11-01-2015,Gold,Entertainment,M,31783.00
21262,Kolkata,26-03-2014,Gold,Bills,M,138443.00
21263,Kanpur,01-04-2014,Silver,Bills,M,204962.00
21264,Hyderabad,31-03-2015,Gold,Fuel,F,55889.00
21265,Lucknow,05-01-2014,Silver,Fuel,F,10768.00
21266,Jaipur,08-02-2015,Gold,Food,M,45191.00
21267,Pune,10-08-2014,Signature,Entertainment,M,13028.00
21268,Hyderabad,07-10-2013,Gold,Fuel,F,103991.00
21269,Kanpur,26-04-2015,Silver,Entertainment,M,285154.00
21270,Kanpur,08-01-2014,Gold,Bills,M,254700.00
21271,Hyderabad,24-12-2014,Silver,Fuel,F,155526.00
21272,Kanpur,20-12-2013,Signature,Entertainment,F,243339.00
21273,Jaipur,06-12-2013,Signature,Fuel,M,204433.00
21274,Chennai,28-01-2014,Gold,Fuel,M,185090.00
21275,Kanpur,07-10-2014,Silver,Entertainment,M,237423.00
21276,Chennai,01-02-2015,Signature,Grocery,M,218595.00
21277,Pune,17-05-2014,Gold,Entertainment,M,196635.00
21278,Jaipur,19-11-2013,Silver,Grocery,M,239837.00
21279,Kolkata,14-11-2014,Platinum,Food,M,25108.00
21280,Chennai,05-10-2013,Signature,Fuel,F,255850.00
21281,Jaipur,16-08-2014,Signature,Entertainment,F,54241.00
21282,Lucknow,30-04-2014,Silver,Grocery,F,83973.00
21283,Jaipur,12-01-2014,Gold,Entertainment,M,197767.00
21284,Jaipur,22-12-2014,Silver,Entertainment,M,19640.00
21285,Kanpur,30-11-2013,Silver,Grocery,M,96502.00
21286,Chennai,25-02-2014,Gold,Grocery,M,122116.00
21287,Kolkata,07-11-2013,Signature,Grocery,M,188861.00
21288,Surat,27-01-2015,Silver,Food,F,283157.00
21289,Chennai,15-07-2014,Gold,Food,M,25244.00
21290,Kolkata,09-01-2014,Platinum,Entertainment,F,175863.00
21291,Pune,04-12-2014,Gold,Fuel,M,80411.00
21292,Hyderabad,04-09-2014,Silver,Entertainment,F,95320.00
21293,Hyderabad,10-11-2014,Signature,Grocery,M,244442.00
21294,Kolkata,30-10-2014,Platinum,Fuel,M,255305.00
21295,Kanpur,29-12-2014,Platinum,Fuel,M,108051.00
21296,Chennai,29-03-2014,Silver,Entertainment,M,188558.00
21297,Pune,24-03-2015,Signature,Grocery,M,279754.00
21298,Hyderabad,13-12-2014,Silver,Bills,F,75541.00
21299,Kolkata,26-04-2014,Platinum,Fuel,F,18683.00
21300,Kolkata,03-01-2014,Platinum,Entertainment,F,297906.00
21301,Surat,22-01-2014,Platinum,Food,F,186011.00
21302,Hyderabad,21-10-2014,Gold,Fuel,F,186890.00
21303,Surat,08-03-2015,Silver,Bills,M,154400.00
21304,Kanpur,07-05-2015,Signature,Food,F,231751.00
21305,Kanpur,07-11-2013,Signature,Fuel,F,252845.00
21306,Pune,02-01-2014,Platinum,Grocery,F,117574.00
21307,Chennai,07-03-2014,Gold,Bills,F,69499.00
21308,Hyderabad,29-03-2015,Platinum,Fuel,M,222194.00
21309,Kanpur,29-06-2014,Silver,Fuel,F,154974.00
21310,Kanpur,28-03-2014,Signature,Grocery,M,92118.00
21311,Kolkata,03-09-2014,Silver,Bills,F,250500.00
21312,Lucknow,07-07-2014,Gold,Fuel,F,4191.00
21313,Chennai,20-11-2013,Platinum,Fuel,M,44709.00
21314,Pune,02-01-2014,Platinum,Fuel,M,233126.00
21315,Kanpur,17-07-2014,Gold,Bills,F,254213.00
21316,Pune,28-12-2013,Platinum,Fuel,F,288793.00
21317,Chennai,15-10-2013,Gold,Fuel,F,17114.00
21318,Kanpur,03-10-2014,Signature,Food,F,192625.00
21319,Hyderabad,01-03-2015,Gold,Entertainment,F,51622.00
21320,Kanpur,11-11-2013,Gold,Fuel,F,17335.00
21321,Lucknow,24-04-2014,Platinum,Food,F,215030.00
21322,Kolkata,14-07-2014,Silver,Fuel,M,221029.00
21323,Jaipur,10-05-2014,Signature,Bills,M,141827.00
21324,Lucknow,27-12-2013,Platinum,Bills,F,186837.00
21325,Kolkata,17-09-2014,Platinum,Food,M,191683.00
21326,Hyderabad,17-05-2015,Signature,Fuel,M,228545.00
21327,Lucknow,19-02-2014,Signature,Fuel,F,164454.00
21328,Kanpur,14-12-2013,Platinum,Entertainment,M,102606.00
21329,Hyderabad,23-04-2014,Gold,Fuel,M,116121.00
21330,Hyderabad,22-11-2014,Gold,Grocery,M,178868.00
21331,Kolkata,14-09-2014,Gold,Fuel,M,186266.00
21332,Jaipur,22-11-2013,Gold,Grocery,F,231600.00
21333,Hyderabad,08-01-2014,Silver,Bills,M,147385.00
21334,Pune,29-01-2015,Gold,Food,M,251902.00
21335,Kanpur,03-09-2014,Signature,Grocery,M,227111.00
21336,Pune,09-11-2013,Platinum,Food,F,280551.00
21337,Surat,05-03-2015,Silver,Food,F,202282.00
21338,Jaipur,28-03-2015,Silver,Food,M,33993.00
21339,Jaipur,17-01-2014,Gold,Fuel,M,268599.00
21340,Jaipur,14-01-2014,Silver,Grocery,M,239890.00
21341,Jaipur,24-01-2014,Gold,Food,M,269064.00
21342,Hyderabad,16-03-2015,Signature,Grocery,M,117153.00
21343,Hyderabad,08-11-2014,Platinum,Bills,M,274119.00
21344,Hyderabad,01-08-2014,Signature,Food,F,231315.00
21345,Kolkata,24-05-2015,Silver,Entertainment,M,232395.00
21346,Hyderabad,30-05-2014,Silver,Bills,M,198199.00
21347,Pune,16-03-2015,Gold,Bills,F,297706.00
21348,Kolkata,05-10-2014,Silver,Entertainment,M,203163.00
21349,Kanpur,25-10-2013,Signature,Grocery,M,98511.00
21350,Kolkata,16-04-2015,Gold,Bills,F,71425.00
21351,Lucknow,15-02-2014,Signature,Bills,F,157544.00
21352,Pune,21-06-2014,Gold,Entertainment,F,96216.00
21353,Jaipur,17-02-2015,Signature,Bills,M,219957.00
21354,Chennai,07-11-2013,Platinum,Bills,M,140078.00
21355,Chennai,02-11-2013,Gold,Grocery,F,112793.00
21356,Pune,08-02-2015,Gold,Food,F,175892.00
21357,Kanpur,04-09-2014,Platinum,Grocery,M,174372.00
21358,Kanpur,13-12-2014,Platinum,Fuel,M,51304.00
21359,Surat,16-01-2015,Signature,Bills,F,204616.00
21360,Surat,06-05-2014,Silver,Grocery,F,38922.00
21361,Kanpur,10-04-2015,Platinum,Entertainment,M,142100.00
21362,Hyderabad,22-11-2013,Silver,Bills,F,214982.00
21363,Kanpur,09-02-2014,Silver,Fuel,F,199854.00
21364,Lucknow,30-11-2014,Signature,Fuel,M,24569.00
21365,Chennai,01-11-2014,Gold,Food,F,133390.00
21366,Kanpur,19-04-2015,Silver,Grocery,M,279591.00
21367,Kolkata,08-01-2014,Platinum,Bills,F,60605.00
21368,Lucknow,10-07-2014,Signature,Bills,F,216576.00
21369,Lucknow,27-07-2014,Platinum,Fuel,F,68742.00
21370,Kanpur,04-05-2014,Gold,Fuel,F,106940.00
21371,Lucknow,14-04-2014,Platinum,Bills,F,224482.00
21372,Jaipur,07-03-2014,Signature,Food,F,128458.00
21373,Pune,07-06-2014,Gold,Entertainment,M,89829.00
21374,Hyderabad,17-03-2015,Signature,Food,M,240118.00
21375,Pune,13-05-2014,Gold,Grocery,F,48156.00
21376,Jaipur,18-10-2013,Gold,Entertainment,F,197386.00
21377,Surat,26-01-2014,Silver,Grocery,F,37949.00
21378,Hyderabad,14-02-2014,Gold,Food,F,96353.00
21379,Hyderabad,18-05-2014,Signature,Grocery,M,184517.00
21380,Hyderabad,22-08-2014,Signature,Entertainment,M,51392.00
21381,Kolkata,16-08-2014,Signature,Fuel,F,44179.00
21382,Kolkata,28-08-2014,Gold,Fuel,F,232687.00
21383,Pune,20-11-2013,Signature,Fuel,F,149029.00
21384,Kolkata,13-02-2015,Platinum,Bills,F,117135.00
21385,Lucknow,08-11-2014,Gold,Grocery,M,278311.00
21386,Surat,24-11-2014,Platinum,Grocery,M,41152.00
21387,Kanpur,26-12-2014,Signature,Grocery,M,232532.00
21388,Kanpur,19-01-2014,Gold,Bills,M,158084.00
21389,Hyderabad,18-11-2014,Signature,Grocery,M,164619.00
21390,Pune,12-03-2014,Silver,Fuel,M,250204.00
21391,Kolkata,27-08-2014,Gold,Food,M,225520.00
21392,Pune,05-12-2014,Gold,Grocery,M,188399.00
21393,Kanpur,19-01-2015,Silver,Bills,M,229054.00
21394,Hyderabad,22-07-2014,Silver,Fuel,M,109772.00
21395,Chennai,04-07-2014,Platinum,Fuel,M,247987.00
21396,Kolkata,11-10-2014,Gold,Entertainment,M,298440.00
21397,Kolkata,25-03-2014,Platinum,Entertainment,M,262570.00
21398,Surat,24-08-2014,Signature,Food,M,158837.00
21399,Surat,09-04-2015,Platinum,Fuel,F,182779.00
21400,Pune,04-12-2013,Silver,Entertainment,F,166792.00
21401,Kanpur,23-02-2015,Silver,Entertainment,M,290330.00
21402,Hyderabad,05-06-2014,Platinum,Grocery,F,286972.00
21403,Kanpur,03-12-2014,Gold,Bills,F,23129.00
21404,Chennai,07-05-2014,Silver,Fuel,M,134394.00
21405,Jaipur,04-03-2015,Gold,Bills,M,169165.00
21406,Hyderabad,09-04-2014,Gold,Food,M,122879.00
21407,Kolkata,12-01-2015,Platinum,Bills,M,102563.00
21408,Lucknow,07-11-2013,Silver,Fuel,F,209794.00
21409,Jaipur,12-05-2014,Silver,Fuel,M,170413.00
21410,Kolkata,16-07-2014,Signature,Entertainment,M,298981.00
21411,Kolkata,26-12-2013,Silver,Fuel,F,5530.00
21412,Kolkata,22-04-2015,Signature,Entertainment,F,26055.00
21413,Surat,17-11-2013,Silver,Food,M,220115.00
21414,Surat,19-08-2014,Gold,Entertainment,F,130992.00
21415,Jaipur,06-04-2014,Silver,Food,F,169486.00
21416,Kanpur,17-04-2014,Gold,Fuel,F,247735.00
21417,Chennai,03-09-2014,Signature,Entertainment,F,19841.00
21418,Surat,06-11-2013,Signature,Bills,F,136372.00
21419,Chennai,26-05-2014,Platinum,Food,M,106919.00
21420,Kolkata,08-02-2015,Silver,Food,F,193809.00
21421,Pune,13-01-2015,Signature,Entertainment,M,8106.00
21422,Pune,10-03-2015,Gold,Entertainment,F,105514.00
21423,Lucknow,28-10-2013,Gold,Fuel,F,139699.00
21424,Kanpur,19-06-2014,Signature,Entertainment,M,37325.00
21425,Surat,16-01-2015,Signature,Grocery,M,142066.00
21426,Pune,30-03-2015,Signature,Fuel,M,194586.00
21427,Lucknow,05-06-2014,Signature,Entertainment,M,41948.00
21428,Surat,04-01-2014,Silver,Bills,M,285777.00
21429,Surat,12-11-2013,Gold,Bills,F,283893.00
21430,Hyderabad,23-01-2015,Signature,Fuel,M,168863.00
21431,Chennai,26-01-2015,Signature,Bills,F,256037.00
21432,Surat,17-05-2014,Signature,Fuel,M,121434.00
21433,Kolkata,21-02-2014,Silver,Bills,F,169397.00
21434,Jaipur,30-10-2014,Platinum,Entertainment,F,151226.00
21435,Kolkata,14-01-2015,Gold,Entertainment,F,274112.00
21436,Chennai,23-11-2014,Signature,Food,F,50456.00
21437,Kanpur,27-11-2014,Gold,Food,F,163977.00
21438,Hyderabad,05-04-2014,Platinum,Grocery,F,275559.00
21439,Hyderabad,04-12-2014,Silver,Fuel,M,119382.00
21440,Chennai,21-11-2014,Platinum,Entertainment,M,219884.00
21441,Hyderabad,25-05-2014,Gold,Fuel,M,93535.00
21442,Pune,27-04-2015,Signature,Entertainment,M,26075.00
21443,Hyderabad,25-05-2014,Silver,Grocery,M,116876.00
21444,Lucknow,07-11-2014,Gold,Food,F,298883.00
21445,Chennai,12-03-2015,Platinum,Entertainment,M,289680.00
21446,Surat,04-06-2014,Platinum,Bills,F,63463.00
21447,Surat,13-11-2013,Signature,Bills,F,156033.00
21448,Kolkata,05-03-2015,Signature,Grocery,F,257974.00
21449,Pune,13-11-2013,Silver,Bills,M,229948.00
21450,Kanpur,16-01-2014,Platinum,Grocery,F,227635.00
21451,Jaipur,03-04-2014,Silver,Food,M,178481.00
21452,Kolkata,21-05-2015,Silver,Food,M,71428.00
21453,Jaipur,22-01-2014,Silver,Food,F,136015.00
21454,Surat,06-11-2014,Gold,Food,M,260479.00
21455,Kanpur,14-11-2013,Silver,Fuel,F,172194.00
21456,Pune,25-02-2015,Silver,Entertainment,F,60322.00
21457,Lucknow,27-06-2014,Silver,Bills,F,91648.00
21458,Hyderabad,03-03-2014,Signature,Bills,F,293724.00
21459,Kolkata,27-01-2015,Silver,Food,M,204641.00
21460,Lucknow,09-03-2015,Silver,Entertainment,M,246759.00
21461,Pune,20-11-2014,Platinum,Grocery,F,257193.00
21462,Surat,15-02-2014,Signature,Food,M,144753.00
21463,Hyderabad,04-01-2015,Gold,Grocery,M,74600.00
21464,Jaipur,04-06-2014,Platinum,Bills,M,18921.00
21465,Hyderabad,05-11-2014,Gold,Grocery,F,25792.00
21466,Hyderabad,02-02-2015,Gold,Food,M,258916.00
21467,Jaipur,13-05-2015,Gold,Entertainment,F,197725.00
21468,Surat,21-11-2013,Signature,Entertainment,M,7922.00
21469,Kanpur,19-02-2014,Signature,Entertainment,F,106619.00
21470,Kolkata,24-11-2013,Gold,Fuel,M,89239.00
21471,Kanpur,14-12-2014,Platinum,Food,F,105021.00
21472,Kanpur,04-04-2014,Silver,Entertainment,F,280163.00
21473,Surat,06-12-2014,Gold,Bills,F,95133.00
21474,Hyderabad,18-10-2014,Silver,Entertainment,F,165780.00
21475,Pune,25-07-2014,Signature,Fuel,F,249417.00
21476,Jaipur,27-01-2015,Signature,Bills,F,193426.00
21477,Surat,08-09-2014,Gold,Bills,M,42069.00
21478,Kanpur,28-06-2014,Signature,Entertainment,F,265669.00
21479,Lucknow,24-05-2014,Platinum,Food,M,107335.00
21480,Hyderabad,25-12-2014,Silver,Bills,M,20233.00
21481,Kanpur,18-05-2015,Gold,Food,F,88395.00
21482,Kolkata,15-01-2014,Silver,Food,M,236756.00
21483,Surat,20-12-2014,Signature,Bills,M,33799.00
21484,Jaipur,18-10-2014,Platinum,Grocery,F,143592.00
21485,Lucknow,19-04-2015,Gold,Fuel,F,33708.00
21486,Surat,06-05-2015,Signature,Bills,F,72922.00
21487,Pune,06-10-2013,Platinum,Grocery,F,245189.00
21488,Kolkata,24-06-2014,Platinum,Food,M,118138.00
21489,Kolkata,22-01-2014,Platinum,Grocery,F,90112.00
21490,Chennai,13-06-2014,Signature,Grocery,M,190090.00
21491,Pune,02-11-2013,Signature,Food,F,143287.00
21492,Chennai,23-11-2014,Silver,Entertainment,F,231774.00
21493,Jaipur,30-10-2014,Signature,Fuel,F,106144.00
21494,Surat,09-05-2014,Silver,Fuel,F,47223.00
21495,Kanpur,04-03-2015,Gold,Grocery,M,263063.00
21496,Lucknow,14-10-2013,Silver,Grocery,F,61893.00
21497,Chennai,27-06-2014,Gold,Bills,M,237969.00
21498,Kanpur,22-09-2014,Silver,Fuel,M,189971.00
21499,Kolkata,28-01-2014,Signature,Entertainment,F,76848.00
21500,Jaipur,28-09-2014,Silver,Grocery,M,255428.00
21501,Surat,18-03-2015,Signature,Food,M,272866.00
21502,Hyderabad,24-03-2014,Signature,Food,F,97873.00
21503,Jaipur,16-12-2014,Silver,Bills,F,109985.00
21504,Hyderabad,15-01-2014,Signature,Food,F,275665.00
21505,Jaipur,17-06-2014,Signature,Bills,F,6441.00
21506,Surat,11-04-2015,Signature,Food,F,254422.00
21507,Kolkata,09-05-2015,Silver,Grocery,F,128592.00
21508,Jaipur,16-11-2014,Platinum,Bills,M,219719.00
21509,Hyderabad,26-12-2013,Gold,Fuel,M,267604.00
21510,Chennai,02-04-2015,Platinum,Food,M,276863.00
21511,Pune,11-02-2015,Platinum,Fuel,F,291668.00
21512,Surat,11-05-2015,Gold,Grocery,M,54927.00
21513,Jaipur,19-08-2014,Signature,Food,M,270780.00
21514,Chennai,31-07-2014,Gold,Grocery,F,260498.00
21515,Jaipur,26-09-2014,Gold,Fuel,F,72264.00
21516,Pune,11-08-2014,Gold,Food,F,106329.00
21517,Jaipur,27-12-2013,Gold,Entertainment,M,275610.00
21518,Jaipur,06-12-2013,Gold,Fuel,F,208539.00
21519,Jaipur,25-05-2014,Silver,Grocery,M,296125.00
21520,Hyderabad,05-02-2014,Platinum,Bills,F,211653.00
21521,Chennai,30-11-2013,Platinum,Grocery,M,64572.00
21522,Surat,09-04-2015,Silver,Food,M,239926.00
21523,Kanpur,02-03-2014,Signature,Fuel,F,102385.00
21524,Kanpur,22-01-2015,Gold,Fuel,M,230967.00
21525,Jaipur,19-03-2014,Signature,Entertainment,F,203600.00
21526,Hyderabad,28-02-2015,Platinum,Fuel,F,163805.00
21527,Pune,15-07-2014,Signature,Fuel,F,61927.00
21528,Jaipur,23-11-2014,Silver,Fuel,F,27489.00
21529,Kanpur,16-06-2014,Signature,Entertainment,F,243464.00
21530,Kolkata,20-02-2015,Gold,Bills,F,34997.00
21531,Chennai,24-10-2014,Signature,Food,F,7310.00
21532,Hyderabad,03-09-2014,Silver,Entertainment,M,209740.00
21533,Hyderabad,12-04-2014,Gold,Entertainment,F,196143.00
21534,Hyderabad,26-07-2014,Gold,Food,F,198187.00
21535,Pune,17-12-2014,Gold,Food,M,227253.00
21536,Kanpur,08-01-2014,Silver,Grocery,M,104025.00
21537,Pune,07-01-2015,Signature,Fuel,M,195621.00
21538,Kolkata,09-09-2014,Signature,Fuel,F,271705.00
21539,Pune,10-09-2014,Signature,Fuel,F,28246.00
21540,Pune,30-04-2014,Gold,Food,F,93342.00
21541,Lucknow,16-09-2014,Signature,Bills,M,281557.00
21542,Jaipur,15-05-2015,Gold,Grocery,M,42781.00
21543,Surat,26-01-2014,Signature,Bills,M,250840.00
21544,Hyderabad,11-05-2015,Signature,Grocery,F,140882.00
21545,Surat,06-12-2013,Gold,Entertainment,M,201287.00
21546,Jaipur,28-03-2015,Platinum,Fuel,F,88431.00
21547,Chennai,25-09-2014,Platinum,Bills,F,203622.00
21548,Kolkata,02-07-2014,Platinum,Entertainment,M,144729.00
21549,Pune,29-10-2013,Platinum,Entertainment,M,155623.00
21550,Pune,23-07-2014,Platinum,Entertainment,M,166785.00
21551,Chennai,01-03-2014,Signature,Entertainment,F,60098.00
21552,Jaipur,16-01-2014,Signature,Food,M,137516.00
21553,Jaipur,30-10-2013,Silver,Fuel,F,124255.00
21554,Kolkata,18-12-2014,Platinum,Fuel,M,68232.00
21555,Jaipur,18-07-2014,Platinum,Grocery,F,201777.00
21556,Lucknow,03-03-2014,Gold,Fuel,F,102921.00
21557,Kolkata,01-12-2013,Silver,Bills,M,83465.00
21558,Surat,11-11-2014,Silver,Entertainment,M,72462.00
21559,Chennai,21-03-2015,Gold,Bills,M,189118.00
21560,Pune,15-06-2014,Platinum,Entertainment,F,85447.00
21561,Lucknow,06-02-2015,Signature,Entertainment,F,153965.00
21562,Pune,18-10-2014,Silver,Grocery,F,144799.00
21563,Pune,14-05-2015,Platinum,Grocery,M,217454.00
21564,Chennai,07-10-2014,Signature,Bills,F,43002.00
21565,Surat,11-11-2014,Signature,Grocery,M,279712.00
21566,Hyderabad,26-03-2014,Signature,Entertainment,F,272669.00
21567,Kolkata,29-04-2015,Gold,Grocery,M,197423.00
21568,Jaipur,10-05-2014,Platinum,Fuel,F,171941.00
21569,Chennai,29-04-2014,Signature,Entertainment,F,71195.00
21570,Lucknow,05-10-2013,Gold,Entertainment,M,131148.00
21571,Hyderabad,05-01-2015,Silver,Grocery,F,106021.00
21572,Surat,28-07-2014,Gold,Fuel,F,276080.00
21573,Jaipur,28-12-2013,Gold,Fuel,F,193997.00
21574,Lucknow,09-11-2014,Gold,Fuel,M,81662.00
21575,Surat,16-05-2014,Silver,Entertainment,M,207513.00
21576,Surat,21-03-2015,Gold,Bills,F,117017.00
21577,Surat,15-03-2015,Gold,Food,M,213611.00
21578,Lucknow,19-11-2014,Platinum,Entertainment,F,284500.00
21579,Kanpur,15-03-2015,Platinum,Grocery,F,160173.00
21580,Chennai,18-03-2015,Silver,Entertainment,M,101118.00
21581,Hyderabad,23-10-2014,Gold,Bills,M,123323.00
21582,Kanpur,14-12-2013,Silver,Bills,M,18688.00
21583,Hyderabad,04-02-2015,Silver,Fuel,M,82613.00
21584,Surat,26-03-2015,Signature,Entertainment,F,242660.00
21585,Hyderabad,31-12-2013,Silver,Bills,F,280956.00
21586,Chennai,26-04-2014,Signature,Bills,M,277217.00
21587,Jaipur,02-03-2014,Gold,Fuel,F,147630.00
21588,Lucknow,21-11-2013,Signature,Food,M,285681.00
21589,Surat,04-01-2015,Silver,Food,F,28228.00
21590,Lucknow,29-05-2014,Gold,Grocery,F,70159.00
21591,Lucknow,13-12-2013,Gold,Fuel,M,290059.00
21592,Surat,20-11-2014,Silver,Entertainment,M,184718.00
21593,Kolkata,24-07-2014,Signature,Fuel,F,21435.00
21594,Kanpur,27-02-2014,Platinum,Entertainment,F,222484.00
21595,Chennai,24-10-2013,Platinum,Food,F,150527.00
21596,Pune,23-10-2014,Signature,Bills,F,78197.00
21597,Kolkata,27-08-2014,Gold,Fuel,F,226124.00
21598,Kolkata,09-10-2014,Signature,Fuel,M,295276.00
21599,Kanpur,18-09-2014,Platinum,Entertainment,M,105499.00
21600,Jaipur,11-10-2014,Signature,Food,M,104278.00
21601,Chennai,31-01-2014,Platinum,Grocery,F,221095.00
21602,Jaipur,18-11-2014,Signature,Food,M,262281.00
21603,Lucknow,02-03-2014,Signature,Food,M,221441.00
21604,Pune,03-09-2014,Platinum,Fuel,M,62124.00
21605,Kolkata,22-04-2014,Signature,Entertainment,F,37337.00
21606,Kolkata,18-02-2014,Silver,Entertainment,M,168000.00
21607,Surat,10-11-2013,Signature,Grocery,F,79070.00
21608,Pune,17-03-2014,Platinum,Fuel,F,119361.00
21609,Hyderabad,11-08-2014,Signature,Entertainment,F,250190.00
21610,Pune,20-04-2014,Silver,Food,M,28631.00
21611,Hyderabad,26-05-2015,Gold,Grocery,F,176677.00
21612,Lucknow,10-01-2014,Gold,Grocery,M,79732.00
21613,Pune,04-10-2014,Silver,Entertainment,M,241217.00
21614,Chennai,01-02-2014,Gold,Entertainment,M,151082.00
21615,Kanpur,22-05-2014,Signature,Entertainment,F,25884.00
21616,Kolkata,06-07-2014,Gold,Food,M,281594.00
21617,Kolkata,26-08-2014,Platinum,Fuel,M,69441.00
21618,Chennai,13-11-2014,Gold,Fuel,F,92869.00
21619,Pune,21-04-2014,Platinum,Grocery,M,147853.00
21620,Chennai,02-03-2015,Gold,Bills,M,240975.00
21621,Lucknow,15-10-2013,Platinum,Bills,F,143160.00
21622,Jaipur,28-02-2015,Gold,Grocery,M,95865.00
21623,Surat,26-05-2014,Platinum,Fuel,M,174325.00
21624,Kolkata,25-12-2013,Gold,Fuel,F,54468.00
21625,Hyderabad,07-12-2013,Signature,Bills,M,50858.00
21626,Hyderabad,04-10-2014,Platinum,Grocery,M,74946.00
21627,Lucknow,09-05-2014,Signature,Bills,F,155391.00
21628,Jaipur,18-10-2013,Platinum,Entertainment,M,271448.00
21629,Pune,12-05-2014,Silver,Food,F,81901.00
21630,Kolkata,08-10-2013,Silver,Food,F,43013.00
21631,Pune,22-12-2014,Platinum,Grocery,M,209536.00
21632,Jaipur,21-06-2014,Gold,Fuel,M,268559.00
